Year,SalaryUSD,Country
2018,85000,United States
2018,105300,Australia
2018,90000,Norway
2018,90000,United States
2018,77000,United States
2018,80000,United States
2018,99000,United States
2018,54000,United States
2018,63000,United Kingdom
2018,10000,India
2018,54000,United States
2018,101000,Australia
2018,115000,United States
2018,95000,United States
2018,155000,United States
2018,82560,Saudi Arabia
2018,110000,United States
2018,110000,Germany
2018,75000,Saudi Arabia
2018,95000,United States
2018,67000,United Kingdom
2018,62400,South Africa
2018,87000,United States
2018,90200,United States
2018,130000,United States
2018,120000,United States
2018,70879,Israel
2018,95000,United States
2018,6260,India
2018,74422,Australia
2018,105000,Australia
2018,14139,India
2018,86000,United Kingdom
2018,129000,United States
2018,74000,United Kingdom
2018,24400,Slovakia
2018,40541,United Kingdom
2018,47714,United Kingdom
2018,156000,Ireland
2018,62400,South Africa
2018,85000,Ireland
2018,50000,Spain
2018,31000,South Africa
2018,41000,United Kingdom
2018,84000,United Kingdom
2018,73800,United Kingdom
2018,60000,France
2018,116000,Denmark
2018,50000,United Kingdom
2018,30000,South Africa
2018,82000,United States
2018,66500,United Kingdom
2018,46750,United Kingdom
2018,83000,United Kingdom
2018,67700,United Kingdom
2018,66000,United Kingdom
2018,140000,United States
2018,90500,Finland
2018,105000,United States
2018,82000,United States
2018,155000,United States
2018,62000,United States
2018,47449,United Kingdom
2018,75000,United States
2018,77000,United Kingdom
2018,65000,United States
2018,76000,United Kingdom
2018,85000,Israel
2018,100000,United Kingdom
2018,48000,United Kingdom
2018,100000,Ireland
2018,82000,United States
2018,85000,United States
2018,75000,United States
2018,70000,United States
2018,83000,United States
2018,45000,United Kingdom
2018,32500,United Kingdom
2018,110000,United States
2018,110000,United States
2018,108000,United States
2018,102900,United States
2018,106000,United Kingdom
2018,80000,United States
2018,66000,United States
2018,96000,United States
2018,130000,United States
2018,132000,United States
2018,116000,United States
2018,198000,United States
2018,50000,United States
2018,108000,United States
2018,69000,United Kingdom
2018,77000,United Kingdom
2018,96000,United States
2018,65000,United States
2018,72000,United States
2018,154000,United States
2018,100000,United States
2018,100000,United States
2018,61000,United States
2018,50000,United States
2018,130000,United States
2018,135000,United States
2018,85000,United States
2018,58000,United States
2018,110000,United States
2018,95000,United States
2018,50000,United Kingdom
2018,33000,El Salvador
2018,80000,United States
2018,102000,United States
2018,76000,United States
2018,101000,United States
2018,130000,United States
2018,101900,United States
2018,99000,United States
2018,57000,Canada
2018,130000,United States
2018,105800,United States
2018,85000,United States
2018,142000,United States
2018,56000,Canada
2018,87000,United States
2018,93000,United States
2018,79280,United States
2018,65000,Germany
2018,115000,United States
2018,175000,United States
2018,69000,United States
2018,79000,United States
2018,85000,United States
2018,73000,United States
2018,110000,United States
2018,75000,United States
2018,88000,United States
2018,140000,United States
2018,137000,United States
2018,62400,United States
2018,122000,United States
2018,115000,United States
2018,142600,United States
2018,117000,United States
2018,136000,United States
2018,130000,Canada
2018,79000,United States
2018,151400,United States
2018,107000,United Kingdom
2018,115000,United States
2018,135000,United States
2018,62000,United States
2018,117000,United States
2018,95000,United States
2018,65543,United States
2018,65000,United States
2018,88000,United States
2018,103000,United States
2018,94000,United States
2018,69875,United States
2018,82000,United States
2018,77000,United States
2018,65000,United States
2018,104000,United States
2018,110000,United States
2018,46350,United States
2018,67000,United States
2018,46000,United States
2018,80000,United States
2018,68000,United States
2018,134000,United States
2018,88500,Australia
2018,112840,United States
2018,110000,United States
2018,95000,United States
2018,97000,United States
2018,122000,United States
2018,45000,United States
2018,25500,India
2018,85000,United States
2018,98000,Australia
2018,98000,United States
2018,70000,Australia
2018,159056,United States
2018,48000,Canada
2018,205000,United States
2018,88000,Australia
2018,18000,India
2018,31818,India
2018,125000,United States
2018,119831,United States
2018,74000,United States
2018,110000,United States
2018,81645,United States
2018,63000,Sweden
2018,109200,United States
2018,28000,Romania
2018,67282,United Kingdom
2018,66500,Netherlands
2018,120000,South Africa
2018,45000,United Kingdom
2018,70000,Jersey
2018,70000,France
2018,66750,Canada
2018,105000,United States
2018,40000,United Kingdom
2018,63800,United Kingdom
2018,83000,Sweden
2018,20476,India
2018,67000,United Kingdom
2018,93573,Germany
2018,82000,United States
2018,101000,United States
2018,45000,United States
2018,55000,United States
2018,86000,United States
2018,102000,United States
2018,47000,United Kingdom
2018,127000,United States
2018,120000,Israel
2018,90000,United States
2018,200000,United States
2018,92000,United States
2018,110240,United States
2018,124500,United States
2018,53000,United States
2018,120000,United States
2018,150000,United States
2018,105000,United States
2018,95000,United States
2018,125000,United States
2018,75000,United States
2018,165000,United States
2018,113000,United States
2018,150000,United States
2018,124500,United States
2018,78000,United States
2018,110000,United States
2018,90000,Australia
2018,137000,United States
2018,95000,United States
2018,55000,Sweden
2018,69000,Sweden
2018,55000,United Kingdom
2018,66000,Sweden
2018,85000,Norway
2018,95000,United Kingdom
2018,105000,United States
2018,50 621,Germany
2018,96000,United States
2018,36000,Romania
2018,68000,United States
2018,69086,United Kingdom
2018,70000,United States
2018,112500,United States
2018,47143.36,Canada
2018,129000,United States
2018,68000,United Kingdom
2018,120000,United States
2018,79860,Canada
2018,60000,United States
2018,70000,Poland
2018,87400,United States
2018,89000,United States
2018,160000,United States
2018,135000,United States
2018,105000,United States
2018,86000,United States
2018,135000,United States
2018,68000,Poland
2018,100000,United States
2018,94000,United States
2018,80000,Australia
2018,63000,South Africa
2018,138000,United States
2018,75080,Belgium
2018,93000,Germany
2018,103000,United States
2018,93500,United States
2018,49000,United Kingdom
2018,55000,United States
2018,65000,Greece
2018,56700,United States
2018,22244,Philippines
2018,136000,United States
2018,110000,United States
2018,85000,United States
2018,160000,United States
2018,50000,France
2018,119000,United States
2018,65000,Greece
2019,128500,United States
2019,52922,United Kingdom
2019,110000,United States
2019,73000,United Kingdom
2019,65000,United States
2019,70000,Sweden
2019,116500,United States
2019,67000,United Kingdom
2019,124000,United States
2019,33172,Serbia and Montenegro
2019,115000,United States
2019,115000,United Kingdom
2019,122000,United States
2019,45000,Poland
2019,108000,Australia
2019,130000,United States
2019,115000,United States
2019,79000,United States
2019,115000,United States
2019,85000,United States
2019,30000,Romania
2019,63000,United Kingdom
2019,135000,United States
2019,106000,United States
2019,61000,United States
2019,83000,United States
2019,65000,United States
2019,104000,Switzerland
2019,120000,United States
2019,100000,United States
2019,75000,Sweden
2019,54409.68,Ireland
2019,71000,Germany
2019,107000,United States
2019,35000,Spain
2019,85000,United States
2019,90000,United States
2019,99100,United States
2019,20750,United Kingdom
2019,260000,United States
2019,70800,United Kingdom
2019,85000,United States
2019,105000,United States
2019,167000,United States
2019,108000,United States
2019,82000,United Kingdom
2019,38000,Spain
2019,70000,United Kingdom
2019,82000,United States
2019,118000,United States
2019,44000,Italy
2019,72000,United States
2019,92000,United States
2019,115000,United States
2019,45000,United States
2019,110000,United States
2019,240000,United States
2019,130000,United States
2019,105000,United States
2019,500000,United States
2019,97000,United States
2019,97000,United States
2019,110000,United States
2019,115000,United States
2019,120000,United States
2019,101000,United States
2019,0,Canada
2019,62000,United Kingdom
2019,145000,United States
2019,92000,United States
2019,85000,United States
2019,56000,United States
2019,74000,United States
2019,89000,United States
2019,120500,United States
2019,47500,United Kingdom
2019,104000,United States
2019,99600,United States
2019,126000,United States
2019,105000,United States
2019,100000,United States
2019,162000,United States
2019,102104,United States
2019,119500,United States
2019,112000,United States
2019,118000,United States
2019,82000,United States
2019,94000,United States
2019,129000,United States
2019,39000,United Kingdom
2019,65000,United States
2019,125000,United States
2019,110000,United States
2019,115000,United States
2019,38000,United States
2019,104000,United States
2019,107000,United States
2019,88002,United States
2019,64000,Canada
2019,110000,United States
2019,113000,United States
2019,61400,Finland
2019,116500,United States
2019,67000,Canada
2019,116500,United States
2019,78000,United States
2019,73000,Canada
2019,148000,United States
2019,92500,United States
2019,152000,United States
2019,111000,United States
2019,117000,United States
2019,"110, 000",United States
2019,120000,United States
2019,85000,United States
2019,65000,United States
2019,98000,United States
2019,140000,United States
2019,30000,Slovenia
2019,71500,United States
2019,63000,United States
2019,160000,United States
2019,125000,United States
2019,110000,United States
2019,170000,United States
2019,115000,Canada
2019,96000,United States
2019,102000,United States
2019,108000,United States
2019,90000,United States
2019,130000,United States
2019,55168,Canada
2019,150000,United States
2019,98000,United States
2019,158500,United States
2019,89814,United States
2019,125000,United States
2019,116500,United States
2019,70000,United States
2019,128000,United States
2019,67000,United States
2019,65000,United States
2019,750000,United States
2019,125000,United States
2019,110000,United States
2019,99000,United States
2019,72000,Canada
2019,88050,United States
2019,152000,United States
2019,95000,United States
2019,105000,United States
2019,140000,United States
2019,90000,United States
2019,120000,United States
2019,74813,United States
2019,48650,Canada
2019,75000,New Zealand
2019,35000,Slovenia
2019,70180,United States
2019,88000,United States
2019,165000,New Zealand
2019,140321,United States
2019,66050,United States
2019,98500,United States
2019,30236,Portugal
2019,120000,United States
2019,81000,United States
2019,104000,United States
2019,80000,United States
2019,115000,United States
2019,120000,United States
2019,122000,United States
2019,80000,United States
2019,96000,United States
2019,154000,United States
2019,120000,United States
2019,69000,New Zealand
2019,91000,United States
2019,94000,Germany
2019,250000,United States
2019,63500,Poland
2019,90000,United States
2019,77624,United States
2019,70000,United States
2019,90500,Germany
2019,26400,Netherlands
2019,153027,United States
2019,121000,United States
2019,102000,United States
2019,180000,Belgium
2019,81471,United States
2019,102200,United States
2019,86000,United States
2019,47500,United Kingdom
2019,83018,United States
2019,96000,United States
2019,150000,United States
2019,240000,United States
2019,82900,Australia
2019,95000,United States
2019,110000,United States
2019,90250,United States
2019,104000,United States
2019,165000,United States
2019,75000,United States
2019,105000,United States
2019,104000,United States
2019,67000,United States
2019,43700,United Kingdom
2019,100000,Australia
2019,164000,United States
2019,90000,Australia
2019,25000,Peru
2019,54330,Germany
2019,88000,United States
2019,58250,Poland
2019,71000,United States
2019,85654,United States
2019,105000,United States
2019,106000,United States
2019,87000,United States
2019,72000,Australia
2019,71000,United States
2019,65000,United States
2019,40000,United States
2019,68000,United States
2019,119000,United States
2019,101000,United States
2019,125000,United Kingdom
2019,125000,United States
2019,22000,Croatia
2019,133700,United States
2019,150000,United States
2019,129800,United States
2019,100000,United States
2019,87000,Australia
2019,119000,United States
2019,165000,United States
2019,200000,United States
2019,70000,Australia
2019,107000,Hong Kong
2019,51000,Taiwan
2019,110000,United States
2019,78052,United States
2019,119000,Australia
2019,125000,United States
2019,94000,Australia
2019,127000,Australia
2019,91000,United States
2019,11800,India
2019,55000,United States
2019,135000,Switzerland
2019,80000,Netherlands
2019,90000,United States
2019,130000,Switzerland
2019,54000,South Africa
2019,63400,Germany
2019,82970,Australia
2019,48000,Slovenia
2019,70000,Belgium
2019,70000,Germany
2019,75000,Germany
2019,60000,United Kingdom
2019,58000,Romania
2019,63000,Bulgaria
2019,42000,Germany
2019,86000,Denmark
2019,45170,United Kingdom
2019,36000,United Kingdom
2019,28495,United Kingdom
2019,150000,Switzerland
2019,65000,United Kingdom
2019,89000,United Kingdom
2019,21000,Poland
2019,35000,United Kingdom
2019,72000,United Kingdom
2019,47000,United Kingdom
2019,50140,United Kingdom
2019,65180,United Kingdom
2019,9100,Denmark
2019,41000,Romania
2019,50000,Poland
2019,35169,United Kingdom
2019,65000,Greece
2019,56000,Australia
2019,152000,United States
2019,125000,United States
2019,47000,United Kingdom
2019,65000,France
2019,71000,Denmark
2019,59530,United Kingdom
2019,75000,United States
2019,165000,United States
2019,130090,Australia
2019,110000,United States
2019,164000,United States
2019,80104,United States
2019,20000,Brazil
2019,123585,United States
2019,70000,Canada
2019,80000,United States
2019,50000,Greece
2019,38150,Germany
2019,70000,United States
2019,40800,Poland
2019,51000,Netherlands
2019,31500,United Kingdom
2019,65000,United States
2019,72000,United States
2019,80000,United States
2019,130000,United States
2019,120000,United States
2019,113000,United States
2019,65000,United States
2019,102000,United States
2019,57000,United Kingdom
2019,89000,United States
2019,112000,United States
2019,140000,United States
2019,100000,United States
2019,138500,United States
2019,113000,United States
2019,93000,United States
2019,72000,United Kingdom
2019,40000,United Kingdom
2019,112000,Canada
2019,150000,United Kingdom
2019,84000,Canada
2019,61903,United Kingdom
2019,143547,United States
2019,75000,United States
2019,40000,United Kingdom
2019,118000,United States
2019,90000,United States
2019,153000,United States
2019,110000,Ireland
2019,125000,United States
2019,54000,United States
2019,69990,United States
2019,130000,United States
2019,122800,Australia
2019,83000,United States
2019,92000,United States
2019,103000,United States
2019,97000,United States
2019,47500,United Kingdom
2019,74000,United States
2019,38000,Mexico
2019,127500,United States
2019,120000,United States
2019,32000,Brazil
2019,165000,United Kingdom
2019,125000,United States
2019,125000,United States
2019,78600,United States
2019,56000,South Africa
2019,95000,Canada
2019,130000,United States
2019,120000,Norway
2019,76000,United Kingdom
2019,62100,Macedonia
2019,90000,United Kingdom
2019,110000,Norway
2019,54772,United Kingdom
2019,83000,United States
2019,56000,Sweden
2019,27000,Belgium
2019,34000,Hungary
2019,69600,Ukraine
2019,142000,United States
2019,31500,Ukraine
2019,3500,Ukraine
2019,123600,United States
2019,41000,Netherlands
2019,97000,United States
2019,108000,United States
2019,2900,Ukraine
2019,2900,Ukraine
2019,35000,Ukraine
2019,83000,Canada
2019,31000,Ukraine
2019,151500,United States
2019,85000,United States
2019,95000,United States
2019,36000,Czech Republic
2019,77000,United States
2019,83000,United States
2019,2400,Ukraine
2019,98000,United States
2019,143000,United States
2019,84000,United States
2019,95000,United States
2019,131500,United States
2019,85000,United States
2019,59850,United Kingdom
2019,65770,United Kingdom
2019,107000,United States
2019,80000,United States
2019,105000,United States
2019,64000,New Zealand
2019,138000,United States
2019,115000,United States
2019,79000,Australia
2019,120000,United States
2019,43000,United States
2019,3300,Ukraine
2019,48000,Poland
2019,55000,Spain
2019,66 000,Sweden
2019,11100,United States
2019,117000,United States
2019,105000,United States
2019,105000,Canada
2019,45000,United Kingdom
2019,150000,United States
2019,77700,United States
2019,175000,United States
2019,31000,Serbia and Montenegro
2019,115000,United States
2019,16000,India
2019,139000,United States
2019,160000,United States
2019,100000,United States
2019,35000,Ukraine
2019,132000,United States
2019,79500,Sweden
2019,250000,New Zealand
2019,35362,New Zealand
2019,100000,United States
2019,12000,Ukraine
2019,32200,Greece
2019,76000,United States
2019,80000,United States
2019,70000,United States
2019,85000,United States
2019,160000,United States
2019,122000,United States
2019,120000,United States
2019,85000,United States
2019,95000,United States
2019,105607,United States
2019,144000,United States
2019,115000,United States
2019,164000,United States
2019,92000,United States
2019,93000,United States
2019,80000,United States
2019,56000,United States
2019,116000,United States
2019,112000,United States
2019,118000,United States
2019,107000,United States
2019,64000,Guernsey
2019,85216,Germany
2019,264000,Israel
2019,123000,United States
2019,59000,United States
2019,129000,United States
2019,105000,United States
2019,98000,Germany
2019,105000,United States
2019,138000,United States
2019,80000,United States
2019,43500,United Kingdom
2019,86708,Netherlands
2019,97000,Australia
2019,105000,United States
2019,88000,United States
2019,71000,United States
2019,125000,United States
2019,96000,United States
2019,135600,United States
2019,85000,United States
2019,106500,United States
2019,44000,United States
2019,119000,United States
2019,105000,United States
2019,44000,United States
2019,70000,United States
2019,139000,United States
2019,98760,United States
2019,136500,United States
2019,74000,United States
2019,75000,Australia
2019,112500,United States
2019,142000,Switzerland
2019,135000,United States
2019,55000,United States
2019,55000,New Zealand
2019,84000,United States
2019,111000,United States
2019,72000,United States
2019,75000,Canada
2019,57000,United States
2019,77000,United States
2019,165000,United States
2019,98000,United States
2019,56000,United States
2019,80000,United States
2019,148000,United States
2019,80000,United States
2019,94000,United States
2019,128000,United States
2019,75000,United States
2019,67000,United States
2019,76800,United States
2019,78000,United States
2019,140000,United States
2019,87000,United States
2019,125000,United States
2019,120000,United States
2019,130000,United States
2019,90000,United States
2019,125000,United States
2019,115000,United States
2019,80000,United States
2019,109000,United States
2019,67500,United States
2019,99000,United States
2019,250000,United States
2019,104000,Denmark
2019,79800,United States
2019,109000,United States
2019,37500,United States
2019,70000,United States
2019,11800,United States
2019,80000,United States
2019,51000,United States
2019,56500,United States
2019,63200,Canada
2019,53860,United Kingdom
2019,92000,United States
2019,72000,United States
2019,78000,United States
2019,62000,United States
2019,90000,United States
2019,103000,United States
2019,166000,United States
2019,131000,United States
2019,117000,United States
2019,78000,United Kingdom
2019,105000,United States
2019,70000,United States
2019,120000,Canada
2019,200000,United States
2019,150000,United States
2019,110000,United States
2019,96000,United States
2019,58000,United States
2019,90000,United States
2019,75000,United States
2019,153000,United States
2019,84000,United States
2019,87000,United States
2019,93000,United States
2019,170000,United States
2019,70000,Canada
2019,85000,United States
2019,56000,Australia
2019,83200,United States
2019,60000,United States
2019,104000,United States
2019,52000,United States
2019,205000,United States
2019,137000,United States
2019,149000,United States
2019,102900,United States
2019,75000,United States
2019,100000,United States
2019,132000,United Kingdom
2019,57400,United States
2019,115000,United States
2019,80000,United States
2019,82000,United States
2019,52000,United States
2019,135000,United States
2019,87000,United States
2019,116965,United States
2019,93000,United States
2019,137000,United States
2019,84000,United States
2019,62000,United States
2019,50000,Belgium
2019,40000,United States
2019,120000,United States
2019,30000,Romania
2019,98000,United States
2019,95000,United States
2019,70000,United States
2019,16500,Russia
2019,113300,United States
2019,77191,Canada
2019,99000,United States
2019,38000,United Kingdom
2019,38000,United Kingdom
2019,103000,New Zealand
2019,103000,New Zealand
2019,106000,United States
2019,66000,United States
2019,125000,United States
2019,71000,United Kingdom
2019,77374,Australia
2019,38000,United Kingdom
2019,80000,Ireland
2019,75000,United States
2019,87000,Denmark
2019,103000,Canada
2019,30300,United Kingdom
2019,131000,United States
2019,104000,United States
2019,45700,Australia
2019,90000,United States
2019,170000,United States
2019,106000,United States
2019,150000,United States
2019,90000,United States
2019,48000,United Kingdom
2019,93000,United States
2019,80000,United States
2019,104000,United States
2019,135000,United States
2019,80000,United States
2019,65000,United States
2019,145000,United States
2019,98000,United States
2019,40000,United States
2019,124000,United States
2019,75000,United States
2019,105000,United States
2019,65000,United States
2019,60000,United States
2019,61200,United States
2019,95000,United States
2019,92000,United States
2019,77000,United States
2019,112000,United States
2019,85500,Ireland
2019,77000,United States
2019,93000,United States
2019,125000,United States
2019,126500,United States
2019,120000,United States
2019,65000,United States
2019,85000,Switzerland
2019,108000,United States
2019,100000,United States
2019,70000,United States
2019,60000,United States
2019,95000,United Kingdom
2019,97335,United States
2019,178000,United States
2019,68000,United States
2019,170000,United States
2019,77850,United States
2019,67500,United States
2019,135000,United States
2019,62000,United States
2019,140000,United States
2019,103107,United States
2019,116000,United States
2019,85000,Norway
2019,135000,United Kingdom
2019,154000,United States
2019,36000,United Kingdom
2019,93000,United States
2019,108000,Iceland
2019,65000,United States
2019,150000,United Kingdom
2019,48000,Germany
2019,130000,United States
2019,69000,United States
2019,38800,Netherlands
2019,110000,United States
2019,110000,United States
2019,65000,United Kingdom
2019,140000,United States
2019,80000,United States
2019,49200,Australia
2019,160000,Australia
2019,109000,United States
2019,78000,United States
2019,105000,United States
2019,77000,United States
2019,55000,United States
2019,38000,Romania
2019,44503,Italy
2019,27000,Poland
2019,80000,United States
2019,100000,United States
2019,40000,United States
2019,78000,Denmark
2019,190000,United States
2019,120000,United States
2019,94000,United States
2019,114000,United States
2019,105000,United States
2019,79000,United States
2019,118000,United States
2019,107000,United States
2019,90000,Belgium
2019,72000,Israel
2019,41436,Netherlands
2019,41300,Netherlands
2019,90000,United States
2019,110000,United States
2019,97000,United States
2019,110000,United States
2019,275000,United Kingdom
2019,81500,United States
2019,80000,United States
2019,165000,United States
2019,69610,Canada
2019,125000,United States
2019,140000,United States
2019,86597,South Africa
2019,135000,United States
2019,118500,United States
2019,125000,United States
2019,142000,United States
2019,104000,United States
2019,80000,Germany
2019,55000,Finland
2019,61400,United Kingdom
2019,100000,United States
2019,85000,United States
2019,89000,United States
2019,60750,Canada
2019,93500,United States
2019,67500,United States
2019,101000,United States
2019,85200,United States
2019,113000,United States
2019,125000,United States
2019,211000,United States
2019,145000,United States
2019,30000,Romania
2019,86000,United States
2019,43000,United States
2019,55500,Spain
2019,29200,South Africa
2019,58180,Lithuania
2019,38000,United Kingdom
2019,80000,United States
2019,118000,United States
2019,48700,France
2019,124000,United States
2019,93500,United States
2019,100000,United States
2019,115000,United States
2019,85000,United States
2019,105000,United States
2019,150000,United States
2019,70000,United States
2019,48000,Puerto Rico
2019,90000,United States
2019,127750,United States
2019,103000,United States
2019,95000,United States
2019,104495,United States
2019,93500,United States
2019,100000,United States
2019,88000,United States
2019,70000,United States
2019,79000,United States
2019,71400,United States
2019,114000,United States
2019,69894,United Kingdom
2019,115000,United States
2019,115200,United States
2019,91214,United States
2019,105000,United States
2019,110000,United States
2019,53000,Romania
2019,156000,United States
2019,200000,United States
2019,120000,United States
2019,185000,United States
2019,108000,Canada
2019,42000,Slovakia
2019,64000,United Kingdom
2019,89500,United States
2019,200000,Denmark
2019,260000,United States
2019,70000,United States
2019,200000,United States
2019,93480,Switzerland
2019,150000,United States
2019,225000,United States
2019,67500,Canada
2019,48000,Ukraine
2019,94000,United States
2019,80000,New Zealand
2019,101000,United States
2019,15000,Romania
2019,129800,United States
2019,96000,United Kingdom
2019,96000,Netherlands
2019,175000,Switzerland
2019,43000,United Kingdom
2019,113100,United States
2019,108000,United States
2019,80000,United States
2019,110000,United States
2019,49000,United Kingdom
2019,136000,United States
2019,86000,United States
2019,160000,United States
2019,79000,United States
2019,85000,United States
2019,87000,United States
2019,100000,Canada
2019,138000,United States
2019,500000,Switzerland
2019,117000,United States
2019,189000,United States
2019,115000,United States
2019,153400,United States
2019,18000,Ukraine
2019,95000,United States
2019,136500,United States
2019,96000,United States
2019,75000,United States
2019,69000,Canada
2019,82000,United States
2019,92000,United States
2019,66500,United States
2019,88000,United States
2019,180000,Australia
2019,87400,Austria
2019,128500,United States
2019,87000,United States
2019,86000,Germany
2019,85000,United States
2019,80500,Canada
2019,17913,Latvia
2019,63000,Germany
2019,54000,United Kingdom
2019,106000,United States
2019,60650,United Kingdom
2019,65000,United States
2019,148000,United States
2019,103000,United States
2019,126000,United Kingdom
2019,62000,Netherlands
2019,120000,United States
2019,92000,United States
2019,63000,Jersey
2019,134000,United States
2019,103000,United States
2019,102000,United States
2019,160000,United States
2019,100000,Canada
2019,145000,United States
2019,130000,United States
2019,97500,United States
2019,131500,United States
2019,118000,United States
2019,97000,United States
2019,88000,United States
2019,96000,United States
2019,68000,New Zealand
2019,80000,Australia
2019,100000,Australia
2019,47000,Poland
2019,65000,Sweden
2019,53000,Czech Republic
2019,96700,Germany
2019,60300,United Kingdom
2019,81200,Netherlands
2019,66000,Germany
2019,105000,United States
2019,123000,United States
2019,101500,United States
2019,107000,United States
2019,69500,United Kingdom
2019,132000,United States
2019,58500,United States
2019,32000,Hungary
2019,32000,Hungary
2019,40000,Portugal
2019,130000,United States
2019,84500,Canada
